Freq.	LP
4.22668614265589e+003	(-1.08378940048106e-001dB,1.40870590260775e+002°)
4.23642966049527e+003	(-1.07691384093905e-001dB,1.40779470319565e+002°)
4.24619563946299e+003	(-1.07000631116993e-001dB,1.40688133444460e+002°)
4.25598413133729e+003	(-1.06306666537942e-001dB,1.40596579082255e+002°)
4.26579518801578e+003	(-1.05609475717058e-001dB,1.40504806678049e+002°)
4.27562886151572e+003	(-1.04909043953892e-001dB,1.40412815675237e+002°)
4.28548520397425e+003	(-1.04205356487310e-001dB,1.40320605515502e+002°)
4.29536426764873e+003	(-1.03498398495249e-001dB,1.40228175638811e+002°)
4.30526610491696e+003	(-1.02788155094642e-001dB,1.40135525483401e+002°)
4.31519076827751e+003	(-1.02074611341178e-001dB,1.40042654485781e+002°)
4.32513831034994e+003	(-1.01357752229286e-001dB,1.39949562080715e+002°)
4.33510878387514e+003	(-1.00637562691895e-001dB,1.39856247701220e+002°)
4.34510224171557e+003	(-9.99140276003039e-002dB,1.39762710778556e+002°)
4.35511873685554e+003	(-9.91871317641208e-002dB,1.39668950742222e+002°)
4.36515832240151e+003	(-9.84568599310445e-002dB,1.39574967019944e+002°)
4.37522105158237e+003	(-9.77231967867764e-002dB,1.39480759037667e+002°)
4.38530697774971e+003	(-9.69861269548323e-002dB,1.39386326219553e+002°)
4.39541615437809e+003	(-9.62456349965199e-002dB,1.39291667987966e+002°)
4.40554863506538e+003	(-9.55017054107436e-002dB,1.39196783763469e+002°)
4.41570447353297e+003	(-9.47543226337826e-002dB,1.39101672964816e+002°)
4.42588372362611e+003	(-9.40034710393938e-002dB,1.39006335008940e+002°)
4.43608643931417e+003	(-9.32491349384868e-002dB,1.38910769310948e+002°)
4.44631267469093e+003	(-9.24912985790912e-002dB,1.38814975284114e+002°)
4.45656248397488e+003	(-9.17299461462162e-002dB,1.38718952339868e+002°)
4.46683592150948e+003	(-9.09650617617882e-002dB,1.38622699887790e+002°)
4.47713304176347e+003	(-9.01966294844031e-002dB,1.38526217335601e+002°)
4.48745389933117e+003	(-8.94246333094026e-002dB,1.38429504089155e+002°)
4.49779854893272e+003	(-8.86490571686047e-002dB,1.38332559552428e+002°)
4.50816704541445e+003	(-8.78698849302397e-002dB,1.38235383127517e+002°)
4.51855944374907e+003	(-8.70871003989107e-002dB,1.38137974214622e+002°)
4.52897579903605e+003	(-8.63006873154099e-002dB,1.38040332212046e+002°)
4.53941616650187e+003	(-8.55106293566648e-002dB,1.37942456516179e+002°)
4.54988060150033e+003	(-8.47169101356049e-002dB,1.37844346521497e+002°)
4.56036915951280e+003	(-8.39195132011071e-002dB,1.37746001620547e+002°)
4.57088189614859e+003	(-8.31184220378399e-002dB,1.37647421203943e+002°)
4.58141886714517e+003	(-8.23136200662896e-002dB,1.37548604660352e+002°)
4.59198012836852e+003	(-8.15050906425324e-002dB,1.37449551376493e+002°)
4.60256573581340e+003	(-8.06928170582301e-002dB,1.37350260737120e+002°)
4.61317574560363e+003	(-7.98767825405786e-002dB,1.37250732125019e+002°)
4.62381021399244e+003	(-7.90569702520929e-002dB,1.37150964920995e+002°)
4.63446919736272e+003	(-7.82333632907087e-002dB,1.37050958503867e+002°)
4.64515275222733e+003	(-7.74059446895774e-002dB,1.36950712250456e+002°)
4.65586093522942e+003	(-7.65746974170264e-002dB,1.36850225535577e+002°)
4.66659380314272e+003	(-7.57396043765547e-002dB,1.36749497732028e+002°)
4.67735141287181e+003	(-7.49006484066936e-002dB,1.36648528210587e+002°)
4.68813382145248e+003	(-7.40578122809644e-002dB,1.36547316339992e+002°)
4.69894108605199e+003	(-7.32110787078217e-002dB,1.36445861486944e+002°)
4.70977326396936e+003	(-7.23604303306243e-002dB,1.36344163016089e+002°)
4.72063041263574e+003	(-7.15058497275618e-002dB,1.36242220290009e+002°)
4.73151258961463e+003	(-7.06473194116147e-002dB,1.36140032669220e+002°)
4.74241985260228e+003	(-6.97848218304974e-002dB,1.36037599512152e+002°)
4.75335225942788e+003	(-6.89183393666131e-002dB,1.35934920175149e+002°)
4.76430986805398e+003	(-6.80478543370511e-002dB,1.35831994012451e+002°)
4.77529273657674e+003	(-6.71733489935197e-002dB,1.35728820376193e+002°)
4.78630092322621e+003	(-6.62948055223758e-002dB,1.35625398616386e+002°)
4.79733448636672e+003	(-6.54122060444712e-002dB,1.35521728080915e+002°)
4.80839348449711e+003	(-6.45255326152951e-002dB,1.35417808115525e+002°)
4.81947797625110e+003	(-6.36347672248407e-002dB,1.35313638063811e+002°)
4.83058802039755e+003	(-6.27398917975793e-002dB,1.35209217267212e+002°)
4.84172367584082e+003	(-6.18408881926105e-002dB,1.35104545064994e+002°)
4.85288500162103e+003	(-6.09377382034586e-002dB,1.34999620794247e+002°)
4.86407205691444e+003	(-6.00304235581497e-002dB,1.34894443789870e+002°)
4.87528490103368e+003	(-5.91189259193187e-002dB,1.34789013384565e+002°)
4.88652359342816e+003	(-5.82032268839858e-002dB,1.34683328908821e+002°)
4.89778819368428e+003	(-5.72833079838453e-002dB,1.34577389690909e+002°)
4.90907876152585e+003	(-5.63591506850152e-002dB,1.34471195056870e+002°)
4.92039535681433e+003	(-5.54307363883164e-002dB,1.34364744330501e+002°)
4.93173803954917e+003	(-5.44980464290744e-002dB,1.34258036833352e+002°)
4.94310686986817e+003	(-5.35610620772665e-002dB,1.34151071884708e+002°)
4.95450190804772e+003	(-5.26197645375678e-002dB,1.34043848801581e+002°)
4.96592321450317e+003	(-5.16741349493331e-002dB,1.33936366898702e+002°)
4.97737084978917e+003	(-5.07241543867005e-002dB,1.33828625488506e+002°)
4.98884487459993e+003	(-4.97698038586149e-002dB,1.33720623881123e+002°)
5.00034534976960e+003	(-4.88110643088216e-002dB,1.33612361384368e+002°)
5.01187233627253e+003	(-4.78479166160880e-002dB,1.33503837303729e+002°)
5.02342589522368e+003	(-4.68803415941511e-002dB,1.33395050942356e+002°)
5.03500608787886e+003	(-4.59083199917731e-002dB,1.33286001601049e+002°)
5.04661297563509e+003	(-4.49318324929291e-002dB,1.33176688578249e+002°)
5.05824662003095e+003	(-4.39508597167444e-002dB,1.33067111170026e+002°)
5.06990708274685e+003	(-4.29653822177840e-002dB,1.32957268670066e+002°)
5.08159442560541e+003	(-4.19753804859212e-002dB,1.32847160369663e+002°)
5.09330871057176e+003	(-4.09808349466236e-002dB,1.32736785557703e+002°)
5.10504999975387e+003	(-3.99817259609671e-002dB,1.32626143520657e+002°)
5.11681835540288e+003	(-3.89780338257849e-002dB,1.32515233542568e+002°)
5.12861383991345e+003	(-3.79697387737594e-002dB,1.32404054905036e+002°)
5.14043651582406e+003	(-3.69568209736357e-002dB,1.32292606887213e+002°)
5.15228644581737e+003	(-3.59392605301811e-002dB,1.32180888765785e+002°)
5.16416369272051e+003	(-3.49170374845508e-002dB,1.32068899814964e+002°)
5.17606831950548e+003	(-3.38901318142065e-002dB,1.31956639306473e+002°)
5.18800038928941e+003	(-3.28585234333015e-002dB,1.31844106509538e+002°)
5.19995996533496e+003	(-3.18221921926448e-002dB,1.31731300690873e+002°)
5.21194711105060e+003	(-3.07811178800343e-002dB,1.31618221114668e+002°)
5.22396188999100e+003	(-2.97352802202339e-002dB,1.31504867042578e+002°)
5.23600436585730e+003	(-2.86846588753912e-002dB,1.31391237733711e+002°)
5.24807460249752e+003	(-2.76292334450168e-002dB,1.31277332444614e+002°)
5.26017266390686e+003	(-2.65689834663667e-002dB,1.31163150429262e+002°)
5.27229861422802e+003	(-2.55038884144831e-002dB,1.31048690939046e+002°)
5.28445251775160e+003	(-2.44339277025151e-002dB,1.30933953222758e+002°)
5.29663443891637e+003	(-2.33590806819315e-002dB,1.30818936526581e+002°)
5.30884444230968e+003	(-2.22793266427076e-002dB,1.30703640094077e+002°)
5.32108259266774e+003	(-2.11946448135709e-002dB,1.30588063166169e+002°)
5.33334895487600e+003	(-2.01050143623023e-002dB,1.30472204981136e+002°)
5.34564359396951e+003	(-1.90104143959066e-002dB,1.30356064774593e+002°)
5.35796657513321e+003	(-1.79108239609594e-002dB,1.30239641779483e+002°)
5.37031796370232e+003	(-1.68062220437792e-002dB,1.30122935226061e+002°)
5.38269782516267e+003	(-1.56965875708907e-002dB,1.30005944341882e+002°)
5.39510622515107e+003	(-1.45818994090670e-002dB,1.29888668351788e+002°)
5.40754322945560e+003	(-1.34621363657927e-002dB,1.29771106477896e+002°)
5.42000890401603e+003	(-1.23372771895660e-002dB,1.29653257939580e+002°)
5.43250331492412e+003	(-1.12073005701459e-002dB,1.29535121953465e+002°)
5.44502652842400e+003	(-1.00721851389659e-002dB,1.29416697733406e+002°)
5.45757861091249e+003	(-8.93190946938949e-003dB,1.29297984490479e+002°)
5.47015962893950e+003	(-7.78645207705202e-003dB,1.29178981432968e+002°)
5.48276964920832e+003	(-6.63579142036810e-003dB,1.29059687766347e+002°)
5.49540873857603e+003	(-5.47990590064158e-003dB,1.28940102693271e+002°)
5.50807696405382e+003	(-4.31877386273128e-003dB,1.28820225413559e+002°)
5.52077439280736e+003	(-3.15237359520033e-003dB,1.28700055124181e+002°)
5.53350109215715e+003	(-1.98068333082928e-003dB,1.28579591019244e+002°)
5.54625712957889e+003	(-8.03681247009455e-004dB,1.28458832289979e+002°)
5.55904257270381e+003	(3.78654533831013e-004dB,1.28337778124727e+002°)
5.57185748931908e+003	(1.56634594381856e-003dB,1.28216427708920e+002°)
5.58470194736808e+003	(2.75941496921701e-003dB,1.28094780225075e+002°)
5.59757601495088e+003	(3.95788364988806e-003dB,1.27972834852771e+002°)
5.61047976032448e+003	(5.16177407886565e-003dB,1.27850590768642e+002°)
5.62341325190327e+003	(6.37110840201046e-003dB,1.27728047146359e+002°)
5.63637655825932e+003	(7.58590881723372e-003dB,1.27605203156612e+002°)
5.64936974812280e+003	(8.80619757431773e-003dB,1.27482057967103e+002°)
5.66239289038231e+003	(1.00319969741728e-002dB,1.27358610742525e+002°)
5.67544605408524e+003	(1.12633293683940e-002dB,1.27234860644551e+002°)
5.68852930843819e+003	(1.25002171587576e-002dB,1.27110806831816e+002°)
5.70164272280725e+003	(1.37426827966025e-002dB,1.26986448459904e+002°)
5.71478636671844e+003	(1.49907487823563e-002dB,1.26861784681333e+002°)
5.72796030985806e+003	(1.62444376648113e-002dB,1.26736814645538e+002°)
5.74116462207304e+003	(1.75037720407486e-002dB,1.26611537498859e+002°)
5.75439937337134e+003	(1.87687745540884e-002dB,1.26485952384523e+002°)
5.76766463392227e+003	(2.00394678954794e-002dB,1.26360058442629e+002°)
5.78096047405695e+003	(2.13158748016151e-002dB,1.26233854810133e+002°)
5.79428696426858e+003	(2.25980180544620e-002dB,1.26107340620834e+002°)
5.80764417521288e+003	(2.38859204807694e-002dB,1.25980515005355e+002°)
5.82103217770848e+003	(2.51796049513555e-002dB,1.25853377091130e+002°)
5.83445104273721e+003	(2.64790943803713e-002dB,1.25725926002389e+002°)
5.84790084144457e+003	(2.77844117245785e-002dB,1.25598160860139e+002°)
5.86138164514005e+003	(2.90955799827137e-002dB,1.25470080782151e+002°)
5.87489352529753e+003	(3.04126221947267e-002dB,1.25341684882940e+002°)
5.88843655355565e+003	(3.17355614410302e-002dB,1.25212972273756e+002°)
5.90201080171820e+003	(3.30644208416638e-002dB,1.25083942062561e+002°)
5.91561634175450e+003	(3.43992235556833e-002dB,1.24954593354015e+002°)
5.92925324579975e+003	(3.57399927801486e-002dB,1.24824925249462e+002°)
5.94292158615548e+003	(3.70867517495079e-002dB,1.24694936846910e+002°)
5.95662143528986e+003	(3.84395237347080e-002dB,1.24564627241018e+002°)
5.97035286583812e+003	(3.97983320422222e-002dB,1.24433995523076e+002°)
5.98411595060295e+003	(4.11632000133960e-002dB,1.24303040780991e+002°)
5.99791076255485e+003	(4.25341510233913e-002dB,1.24171762099271e+002°)
6.01173737483253e+003	(4.39112084804456e-002dB,1.24040158559003e+002°)
6.02559586074333e+003	(4.52943958247974e-002dB,1.23908229237844e+002°)
6.03948629376355e+003	(4.66837365278665e-002dB,1.23775973209998e+002°)
6.05340874753888e+003	(4.80792540913040e-002dB,1.23643389546200e+002°)
6.06736329588480e+003	(4.94809720459292e-002dB,1.23510477313701e+002°)
6.08135001278692e+003	(5.08889139508547e-002dB,1.23377235576252e+002°)
6.09536897240143e+003	(5.23031033923904e-002dB,1.23243663394080e+002°)
6.10942024905546e+003	(5.37235639831062e-002dB,1.23109759823879e+002°)
6.12350391724748e+003	(5.51503193606726e-002dB,1.22975523918788e+002°)
6.13762005164768e+003	(5.65833931869541e-002dB,1.22840954728374e+002°)
6.15176872709842e+003	(5.80228091467517e-002dB,1.22706051298614e+002°)
6.16595001861456e+003	(5.94685909468425e-002dB,1.22570812671881e+002°)
6.18016400138390e+003	(6.09207623147353e-002dB,1.22435237886922e+002°)
6.19441075076755e+003	(6.23793469976606e-002dB,1.22299325978842e+002°)
6.20869034230037e+003	(6.38443687612460e-002dB,1.22163075979087e+002°)
6.22300285169133e+003	(6.53158513885232e-002dB,1.22026486915424e+002°)
6.23734835482393e+003	(6.67938186784812e-002dB,1.21889557811925e+002°)
6.25172692775659e+003	(6.82782944451193e-002dB,1.21752287688949e+002°)
6.26613864672309e+003	(6.97693025158844e-002dB,1.21614675563121e+002°)
6.28058358813291e+003	(7.12668667306781e-002dB,1.21476720447320e+002°)
6.29506182857171e+003	(7.27710109403615e-002dB,1.21338421350653e+002°)
6.30957344480166e+003	(7.42817590055871e-002dB,1.21199777278441e+002°)
6.32411851376192e+003	(7.57991347953306e-002dB,1.21060787232202e+002°)
6.33869711256900e+003	(7.73231621855957e-002dB,1.20921450209629e+002°)
6.35330931851716e+003	(7.88538650579510e-002dB,1.20781765204573e+002°)
6.36795520907888e+003	(8.03912672982864e-002dB,1.20641731207026e+002°)
6.38263486190521e+003	(8.19353927952064e-002dB,1.20501347203100e+002°)
6.39734835482620e+003	(8.34862654386097e-002dB,1.20360612175008e+002°)
6.41209576585134e+003	(8.50439091181944e-002dB,1.20219525101048e+002°)
6.42687717316992e+003	(8.66083477220796e-002dB,1.20078084955582e+002°)
6.44169265515149e+003	(8.81796051350609e-002dB,1.19936290709017e+002°)
6.45654229034627e+003	(8.97577052371899e-002dB,1.19794141327786e+002°)
6.47142615748555e+003	(9.13426719021426e-002dB,1.19651635774332e+002°)
6.48634433548210e+003	(9.29345289955938e-002dB,1.19508773007083e+002°)
6.50129690343062e+003	(9.45333003735967e-002dB,1.19365551980440e+002°)
6.51628394060814e+003	(9.61390098809009e-002dB,1.19221971644750e+002°)
6.53130552647444e+003	(9.77516813492990e-002dB,1.19078030946294e+002°)
6.54636174067246e+003	(9.93713385957885e-002dB,1.18933728827261e+002°)
6.56145266302877e+003	(1.00998005420995e-001dB,1.18789064225736e+002°)
6.57657837355392e+003	(1.02631705607233e-001dB,1.18644036075674e+002°)
6.59173895244292e+003	(1.04272462916794e-001dB,1.18498643306881e+002°)
6.60693448007567e+003	(1.05920301090063e-001dB,1.18352884845001e+002°)
6.62216503701733e+003	(1.07575243843668e-001dB,1.18206759611488e+002°)
6.63743070401879e+003	(1.09237314868614e-001dB,1.18060266523590e+002°)
6.65273156201712e+003	(1.10906537828322e-001dB,1.17913404494332e+002°)
6.66806769213592e+003	(1.12582936356664e-001dB,1.17766172432492e+002°)
6.68343917568585e+003	(1.14266534055986e-001dB,1.17618569242580e+002°)
6.69884609416497e+003	(1.15957354495157e-001dB,1.17470593824826e+002°)
6.71428852925922e+003	(1.17655421207380e-001dB,1.17322245075149e+002°)
6.72976656284288e+003	(1.19360757688304e-001dB,1.17173521885148e+002°)
6.74528027697892e+003	(1.21073387393704e-001dB,1.17024423142073e+002°)
6.76082975391951e+003	(1.22793333737534e-001dB,1.16874947728810e+002°)
6.77641507610645e+003	(1.24520620089566e-001dB,1.16725094523860e+002°)
6.79203632617154e+003	(1.26255269773334e-001dB,1.16574862401317e+002°)
6.80769358693711e+003	(1.27997306063784e-001dB,1.16424250230851e+002°)
6.82338694141639e+003	(1.29746752185066e-001dB,1.16273256877685e+002°)
6.83911647281398e+003	(1.31503631308219e-001dB,1.16121881202575e+002°)
6.85488226452631e+003	(1.33267966548814e-001dB,1.15970122061792e+002°)
6.87068440014201e+003	(1.35039780964452e-001dB,1.15817978307099e+002°)
6.88652296344245e+003	(1.36819097552620e-001dB,1.15665448785730e+002°)
6.90239803840211e+003	(1.38605939247973e-001dB,1.15512532340375e+002°)
6.91830970918905e+003	(1.40400328919984e-001dB,1.15359227809154e+002°)
6.93425806016538e+003	(1.42202289370405e-001dB,1.15205534025597e+002°)
6.95024317588765e+003	(1.44011843330733e-001dB,1.15051449818626e+002°)
6.96626514110737e+003	(1.45829013459494e-001dB,1.14896974012535e+002°)
6.98232404077140e+003	(1.47653822339768e-001dB,1.14742105426965e+002°)
6.99841996002242e+003	(1.49486292476365e-001dB,1.14586842876888e+002°)
7.01455298419939e+003	(1.51326446293241e-001dB,1.14431185172585e+002°)
7.03072319883801e+003	(1.53174306130691e-001dB,1.14275131119625e+002°)
7.04693068967115e+003	(1.55029894242559e-001dB,1.14118679518844e+002°)
7.06317554262930e+003	(1.56893232793399e-001dB,1.13961829166325e+002°)
7.07945784384105e+003	(1.58764343855662e-001dB,1.13804578853379e+002°)
7.09577767963356e+003	(1.60643249406731e-001dB,1.13646927366521e+002°)
7.11213513653296e+003	(1.62529971325971e-001dB,1.13488873487452e+002°)
7.12853030126487e+003	(1.64424531391834e-001dB,1.13330415993038e+002°)
7.14496326075480e+003	(1.66326951278649e-001dB,1.13171553655288e+002°)
7.16143410212869e+003	(1.68237252553715e-001dB,1.13012285241337e+002°)
7.17794291271329e+003	(1.70155456674167e-001dB,1.12852609513419e+002°)
7.19448978003666e+003	(1.72081584983718e-001dB,1.12692525228853e+002°)
7.21107479182866e+003	(1.74015658709478e-001dB,1.12532031140019e+002°)
7.22769803602137e+003	(1.75957698958893e-001dB,1.12371125994338e+002°)
7.24435960074957e+003	(1.77907726716134e-001dB,1.12209808534252e+002°)
7.26105957435121e+003	(1.79865762839103e-001dB,1.12048077497203e+002°)
7.27779804536790e+003	(1.81831828055779e-001dB,1.11885931615612e+002°)
7.29457510254535e+003	(1.83805942960992e-001dB,1.11723369616860e+002°)
7.31139083483383e+003	(1.85788128012828e-001dB,1.11560390223266e+002°)
7.32824533138870e+003	(1.87778403529183e-001dB,1.11396992152068e+002°)
7.34513868157081e+003	(1.89776789684158e-001dB,1.11233174115401e+002°)
7.36207097494702e+003	(1.91783306504510e-001dB,1.11068934820279e+002°)
7.37904230129067e+003	(1.93797973865935e-001dB,1.10904272968571e+002°)
7.39605275058203e+003	(1.95820811489448e-001dB,1.10739187256987e+002°)
7.41310241300883e+003	(1.97851838937480e-001dB,1.10573676377050e+002°)
7.43019137896667e+003	(1.99891075610288e-001dB,1.10407739015082e+002°)
7.44731973905954e+003	(2.01938540741939e-001dB,1.10241373852181e+002°)
7.46448758410032e+003	(2.03994253396481e-001dB,1.10074579564202e+002°)
7.48169500511119e+003	(2.06058232464019e-001dB,1.09907354821736e+002°)
7.49894209332421e+003	(2.08130496656658e-001dB,1.09739698290093e+002°)
7.51622894018170e+003	(2.10211064504489e-001dB,1.09571608629277e+002°)
7.53355563733682e+003	(2.12299954351527e-001dB,1.09403084493972e+002°)
7.55092227665398e+003	(2.14397184351487e-001dB,1.09234124533519e+002°)
7.56832895020939e+003	(2.16502772463632e-001dB,1.09064727391896e+002°)
7.58577575029148e+003	(2.18616736448508e-001dB,1.08894891707701e+002°)
7.60326276940146e+003	(2.20739093863685e-001dB,1.08724616114130e+002°)
7.62079010025376e+003	(2.22869862059262e-001dB,1.08553899238961e+002°)
7.63835783577655e+003	(2.25009058173653e-001dB,1.08382739704531e+002°)
7.65596606911220e+003	(2.27156699128914e-001dB,1.08211136127720e+002°)
7.67361489361783e+003	(2.29312801626459e-001dB,1.08039087119929e+002°)
7.69130440286573e+003	(2.31477382142178e-001dB,1.07866591287066e+002°)
7.70903469064394e+003	(2.33650456922142e-001dB,1.07693647229520e+002°)
7.72680585095666e+003	(2.35832041977629e-001dB,1.07520253542151e+002°)
7.74461797802482e+003	(2.38022153080631e-001dB,1.07346408814265e+002°)
7.76247116628655e+003	(2.40220805758838e-001dB,1.07172111629596e+002°)
7.78036551039767e+003	(2.42428015290985e-001dB,1.06997360566294e+002°)
7.79830110523222e+003	(2.44643796701744e-001dB,1.06822154196899e+002°)
7.81627804588292e+003	(2.46868164756887e-001dB,1.06646491088327e+002°)
7.83429642766174e+003	(2.49101133958292e-001dB,1.06470369801855e+002°)
7.85235634610034e+003	(2.51342718538702e-001dB,1.06293788893097e+002°)
7.87045789695061e+003	(2.53592932456720e-001dB,1.06116746911991e+002°)
7.88860117618517e+003	(2.55851789391605e-001dB,1.05939242402782e+002°)
7.90678627999787e+003	(2.58119302737917e-001dB,1.05761273904002e+002°)
7.92501330480434e+003	(2.60395485600274e-001dB,1.05582839948456e+002°)
7.94328234724243e+003	(2.62680350787995e-001dB,1.05403939063203e+002°)
7.96159350417280e+003	(2.64973910809528e-001dB,1.05224569769544e+002°)
7.97994687267938e+003	(2.67276177867135e-001dB,1.05044730582998e+002°)
7.99834255006990e+003	(2.69587163851218e-001dB,1.04864420013294e+002°)
8.01678063387640e+003	(2.71906880334669e-001dB,1.04683636564349e+002°)
8.03526122185579e+003	(2.74235338567283e-001dB,1.04502378734257e+002°)
8.05378441199028e+003	(2.76572549469958e-001dB,1.04320645015271e+002°)
8.07235030248799e+003	(2.78918523628912e-001dB,1.04138433893789e+002°)
8.09095899178343e+003	(2.81273271289743e-001dB,1.03955743850337e+002°)
8.10961057853802e+003	(2.83636802351620e-001dB,1.03772573359559e+002°)
8.12830516164060e+003	(2.86009126361185e-001dB,1.03588920890196e+002°)
8.14704284020800e+003	(2.88390252506488e-001dB,1.03404784905079e+002°)
8.16582371358553e+003	(2.90780189610999e-001dB,1.03220163861110e+002°)
8.18464788134750e+003	(2.93178946127220e-001dB,1.03035056209250e+002°)
8.20351544329778e+003	(2.95586530130652e-001dB,1.02849460394507e+002°)
8.22242649947031e+003	(2.98002949313252e-001dB,1.02663374855921e+002°)
8.24138115012962e+003	(3.00428210977290e-001dB,1.02476798026554e+002°)
8.26037949577139e+003	(3.02862322028699e-001dB,1.02289728333473e+002°)
8.27942163712294e+003	(3.05305288970691e-001dB,1.02102164197745e+002°)
8.29850767514382e+003	(3.07757117897117e-001dB,1.01914104034418e+002°)
8.31763771102631e+003	(3.10217814485936e-001dB,1.01725546252516e+002°)
8.33681184619594e+003	(3.12687383992335e-001dB,1.01536489255023e+002°)
8.35603018231207e+003	(3.15165831242111e-001dB,1.01346931438874e+002°)
8.37529282126842e+003	(3.17653160624707e-001dB,1.01156871194947e+002°)
8.39459986519356e+003	(3.20149376086474e-001dB,1.00966306908051e+002°)
8.41395141645154e+003	(3.22654481123566e-001dB,1.00775236956917e+002°)
8.43334757764234e+003	(3.25168478774915e-001dB,1.00583659714187e+002°)
8.45278845160249e+003	(3.27691371615231e-001dB,1.00391573546409e+002°)
8.47227414140555e+003	(3.30223161747662e-001dB,1.00198976814025e+002°)
8.49180475036272e+003	(3.32763850796766e-001dB,1.00005867871367e+002°)
8.51138038202335e+003	(3.35313439901016e-001dB,9.98122450666465e+001°)
8.53100114017548e+003	(3.37871929705589e-001dB,9.96181067419481e+001°)
8.55066712884641e+003	(3.40439320354824e-001dB,9.94234512332239e+001°)
8.57037845230328e+003	(3.43015611484759e-001dB,9.92282768702866e+001°)
8.59013521505353e+003	(3.45600802215624e-001dB,9.90325819768046e+001°)
8.60993752184558e+003	(3.48194891144061e-001dB,9.88363648702963e+001°)
8.62978547766928e+003	(3.50797876335556e-001dB,9.86396238621257e+001°)
8.64967918775651e+003	(3.53409755316623e-001dB,9.84423572574985e+001°)
8.66961875758174e+003	(3.56030525066986e-001dB,9.82445633554581e+001°)
8.68960429286259e+003	(3.58660182011648e-001dB,9.80462404488831e+001°)
8.70963589956038e+003	(3.61298722012939e-001dB,9.78473868244840e+001°)
8.72971368388068e+003	(3.63946140362500e-001dB,9.76480007628022e+001°)
8.74983775227393e+003	(3.66602431773197e-001dB,9.74480805382078e+001°)
8.77000821143591e+003	(3.69267590370906e-001dB,9.72476244188991e+001°)
8.79022516830841e+003	(3.71941609686308e-001dB,9.70466306669027e+001°)
8.81048873007970e+003	(3.74624482646628e-001dB,9.68450975380727e+001°)
8.83079900418519e+003	(3.77316201567238e-001dB,9.66430232820932e+001°)
8.85115609830791e+003	(3.80016758143272e-001dB,9.64404061424791e+001°)
8.87156012037917e+003	(3.82726143441037e-001dB,9.62372443565781e+001°)
8.89201117857904e+003	(3.85444347889648e-001dB,9.60335361555741e+001°)
8.91250938133701e+003	(3.88171361272217e-001dB,9.58292797644904e+001°)
8.93305483733251e+003	(3.90907172717322e-001dB,9.56244734021942e+001°)
8.95364765549549e+003	(3.93651770690124e-001dB,9.54191152814012e+001°)
8.97428794500703e+003	(3.96405142983762e-001dB,9.52132036086816e+001°)
8.99497581529990e+003	(3.99167276710292e-001dB,9.50067365844659e+001°)
9.01571137605912e+003	(4.01938158291878e-001dB,9.47997124030524e+001°)
9.03649473722256e+003	(4.04717773451731e-001dB,9.45921292526148e+001°)
9.05732600898155e+003	(4.07506107205205e-001dB,9.43839853152110e+001°)
9.07820530178140e+003	(4.10303143850478e-001dB,9.41752787667918e+001°)
9.09913272632206e+003	(4.13108866959580e-001dB,9.39660077772119e+001°)
9.12010839355864e+003	(4.15923259369075e-001dB,9.37561705102399e+001°)
9.14113241470204e+003	(4.18746303170780e-001dB,9.35457651235709e+001°)
9.16220490121953e+003	(4.21577979702470e-001dB,9.33347897688379e+001°)
9.18332596483535e+003	(4.24418269538480e-001dB,9.31232425916267e+001°)
9.20449571753125e+003	(4.27267152480239e-001dB,9.29111217314888e+001°)
9.22571427154717e+003	(4.30124607546778e-001dB,9.26984253219574e+001°)
9.24698173938176e+003	(4.32990612965126e-001dB,9.24851514905629e+001°)
9.26829823379302e+003	(4.35865146160867e-001dB,9.22712983588498e+001°)
9.28966386779889e+003	(4.38748183748335e-001dB,9.20568640423954e+001°)
9.31107875467783e+003	(4.41639701520860e-001dB,9.18418466508269e+001°)
9.33254300796944e+003	(4.44539674441224e-001dB,9.16262442878431e+001°)
9.35405674147504e+003	(4.47448076631675e-001dB,9.14100550512334e+001°)
9.37562006925833e+003	(4.50364881364147e-001dB,9.11932770329007e+001°)
9.39723310564590e+003	(4.53290061050381e-001dB,9.09759083188833e+001°)
9.41889596522793e+003	(4.56223587231936e-001dB,9.07579469893792e+001°)
9.44060876285875e+003	(4.59165430570235e-001dB,9.05393911187698e+001°)
9.46237161365745e+003	(4.62115560836590e-001dB,9.03202387756470e+001°)
9.48418463300849e+003	(4.65073946902031e-001dB,9.01004880228392e+001°)
9.50604793656233e+003	(4.68040556727339e-001dB,8.98801369174393e+001°)
9.52796164023603e+003	(4.71015357352790e-001dB,8.96591835108339e+001°)
9.54992586021387e+003	(4.73998314888068e-001dB,8.94376258487338e+001°)
9.57194071294795e+003	(4.76989394502018e-001dB,8.92154619712042e+001°)
9.59400631515884e+003	(4.79988560412405e-001dB,8.89926899126981e+001°)
9.61612278383615e+003	(4.82995775875657e-001dB,8.87693077020896e+001°)
9.63829023623921e+003	(4.86011003176626e-001dB,8.85453133627089e+001°)
9.66050878989764e+003	(4.89034203618120e-001dB,8.83207049123775e+001°)
9.68277856261199e+003	(4.92065337510728e-001dB,8.80954803634466e+001°)
9.70509967245440e+003	(4.95104364162337e-001dB,8.78696377228345e+001°)
9.72747223776915e+003	(4.98151241867801e-001dB,8.76431749920670e+001°)
9.74989637717337e+003	(5.01205927898523e-001dB,8.74160901673182e+001°)
9.77237220955760e+003	(5.04268378491940e-001dB,8.71883812394521e+001°)
